customer_id,age,gender,district,residential_status,employment_sector,employment_years,monthly_income_hkd,product_type,loan_amount_hkd,tenor_months,interest_rate_pct,num_existing_loans,num_credit_cards,existing_debt_payment_hkd,new_payment_hkd,dsr,ltv,delinq_24m,months_since_delinq,credit_history_years,tu_credit_score,default_flag
HK1000171,55,M,HK Island,Private Rental,Trade & Logistics,13.1,13200.0,Mortgage,571000,120,4.05,0,5,670,5790,0.489,0.512,2,17.0,22.0,700,0
HK1000172,25,F,New Territories,Private Rental,Retail & F&B,4.0,17200.0,Mortgage,1651000,120,3.8,2,4,4790,16560,1.241,0.709,0,,3.0,566,0
HK1000173,25,M,New Territories,Private Rental,Self-Employed,6.7,17500.0,Mortgage,988000,120,3.34,1,1,1460,9700,0.638,0.511,2,14.0,1.8,635,0
HK1000174,35,M,New Territories,Living with Family,Trade & Logistics,4.2,31500.0,Credit Card,42000,12,29.52,1,4,2220,1680,0.124,,0,,7.0,735,0
HK1000175,46,F,New Territories,Owner,Trade & Logistics,7.3,16600.0,Mortgage,1502000,240,3.78,1,3,4250,8930,0.794,0.724,1,22.0,21.5,627,0
HK1000176,56,M,HK Island,Public Housing,Professional Services,4.7,36000.0,Personal Loan,207000,48,9.03,1,6,6210,5150,0.316,,1,19.0,23.0,729,0
HK1000177,37,F,New Territories,Living with Family,Finance & Insurance,7.7,34700.0,Credit Card,189000,24,28.06,3,2,4470,7560,0.347,,0,,12.7,709,0
HK1000178,54,M,New Territories,Owner,Self-Employed,0.9,33100.0,Personal Loan,442000,60,8.72,1,5,13710,9120,0.69,,3,14.0,18.6,553,0
HK1000179,47,F,New Territories,Living with Family,Finance & Insurance,3.2,35100.0,Personal Loan,339000,24,10.8,2,3,2580,15770,0.523,,4,12.0,16.8,547,1
HK1000180,34,M,Kowloon,Owner,Retail & F&B,5.2,13400.0,Personal Loan,126000,48,8.33,1,2,640,3100,0.279,,2,5.0,6.9,601,0
HK1000181,47,M,Kowloon,Owner,Finance & Insurance,8.2,65800.0,Mortgage,5900000,240,4.19,0,4,8630,36350,0.684,0.509,0,,19.5,731,0
HK1000182,34,M,HK Island,Living with Family,Retail & F&B,1.2,20200.0,Personal Loan,89000,36,5.54,2,1,5060,2690,0.384,,0,,10.9,724,0
HK1000183,42,M,Kowloon,Private Rental,Professional Services,3.4,28700.0,Credit Card,115000,12,27.61,1,5,4870,4600,0.33,,0,,10.6,783,0
HK1000184,49,F,Kowloon,Owner,Public Sector,15.5,28800.0,Mortgage,1782000,300,3.55,2,2,5910,8970,0.517,0.503,0,,18.3,716,0
HK1000185,65,M,Kowloon,Private Rental,Trade & Logistics,1.8,14500.0,Mortgage,1482000,360,3.81,2,4,3040,6910,0.686,0.673,3,7.0,22.8,563,0
HK1000186,32,M,New Territories,Private Rental,Finance & Insurance,3.9,47100.0,Personal Loan,658000,24,10.91,2,2,2070,30640,0.694,,3,19.0,4.8,521,0
HK1000187,55,M,New Territories,Living with Family,Retail & F&B,2.9,15000.0,Mortgage,949000,360,2.76,0,1,6660,3880,0.703,0.787,1,8.0,22.4,669,0
HK1000188,40,M,Kowloon,Owner,Self-Employed,0.3,17300.0,Personal Loan,131000,36,7.29,2,1,3240,4060,0.422,,0,,9.2,687,0
HK1000189,26,M,New Territories,Owner,Trade & Logistics,11.9,24000.0,SME Facility,1032000,36,10.13,0,3,3430,20640,1.003,0.694,0,,2.6,534,0
HK1000190,50,M,New Territories,Owner,Trade & Logistics,16.6,12700.0,Credit Card,21000,12,29.52,1,2,950,840,0.141,,0,,14.9,761,0
HK1000191,49,F,Kowloon,Owner,Professional Services,9.4,18200.0,Mortgage,982000,360,2.91,3,2,4530,4090,0.474,0.414,0,,11.6,703,0
HK1000192,33,M,New Territories,Private Rental,Public Sector,4.4,18700.0,Mortgage,1770000,300,2.61,1,5,3480,8040,0.616,0.73,0,,11.4,690,0
HK1000193,56,M,Kowloon,Owner,Construction,10.0,11200.0,Mortgage,806000,180,3.5,0,2,2560,5760,0.743,0.5,0,,32.6,761,0
HK1000194,56,M,New Territories,Owner,Public Sector,12.3,30100.0,SME Facility,1205000,36,7.76,1,3,1420,24100,0.848,0.647,0,,18.3,665,0
HK1000195,43,F,Kowloon,Public Housing,Finance & Insurance,5.7,23800.0,Credit Card,53000,24,30.58,1,2,6960,2120,0.382,,0,,12.4,746,0
HK1000196,36,M,New Territories,Owner,Retail & F&B,8.9,10900.0,Mortgage,647000,120,2.71,2,3,3620,6160,0.897,0.537,0,,13.2,662,0
HK1000197,28,F,HK Island,Private Rental,Professional Services,4.2,34800.0,Credit Card,247000,24,25.01,2,3,7960,9880,0.513,,1,20.0,3.3,625,0
HK1000198,43,F,Kowloon,Owner,Professional Services,6.3,45200.0,Credit Card,272000,12,27.26,0,2,4360,10880,0.337,,4,3.0,13.0,585,1
HK1000199,44,F,New Territories,Private Rental,Finance & Insurance,17.1,42000.0,Credit Card,100000,24,29.1,1,6,8150,4000,0.289,,1,4.0,16.8,717,0
HK1000200,56,F,Kowloon,Owner,Professional Services,8.5,32800.0,Credit Card,229000,12,31.67,2,2,5520,9160,0.448,,1,3.0,29.6,723,0
HK1000201,34,F,Kowloon,Public Housing,Retail & F&B,4.8,26500.0,Personal Loan,149000,24,8.34,0,4,1850,6760,0.325,,0,,5.5,722,0
HK1000202,49,F,New Territories,Owner,Retail & F&B,0.0,23300.0,Mortgage,1283000,300,3.84,3,1,6050,6660,0.545,0.73,1,10.0,21.3,601,0
HK1000203,30,M,Kowloon,Owner,Finance & Insurance,5.3,25100.0,Credit Card,66000,12,32.67,0,4,2720,2640,0.214,,0,,7.8,763,0
HK1000204,33,F,New Territories,Owner,Construction,10.6,36100.0,SME Facility,1411000,12,6.77,1,5,10220,28220,1.065,0.794,0,,8.8,598,1
HK1000205,41,F,New Territories,Owner,Trade & Logistics,8.4,21300.0,Mortgage,1560000,300,2.34,1,7,5280,6870,0.57,0.759,0,,15.1,697,0
HK1000206,52,M,HK Island,Private Rental,Professional Services,10.3,51200.0,Credit Card,139000,12,27.0,0,4,10050,5560,0.305,,1,13.0,29.3,775,0
HK1000207,46,F,HK Island,Owner,Professional Services,3.5,28000.0,Personal Loan,282000,12,7.77,0,2,5540,24500,1.073,,0,,12.8,629,0
HK1000208,33,F,New Territories,Private Rental,Professional Services,4.3,12000.0,Personal Loan,172000,24,6.96,1,5,1300,7700,0.75,,0,,10.1,664,0
HK1000209,44,F,HK Island,Owner,Self-Employed,0.7,25400.0,Credit Card,101000,24,30.13,2,2,6270,4040,0.406,,0,,10.8,687,0
HK1000210,30,M,New Territories,Owner,Public Sector,11.3,36500.0,Mortgage,2850000,120,3.03,1,8,4680,27560,0.883,0.646,1,22.0,7.8,586,0
HK1000211,21,F,HK Island,Public Housing,Construction,3.9,10200.0,Mortgage,499000,240,3.08,2,3,1650,2790,0.435,0.703,0,,0.0,670,0
HK1000212,21,F,Kowloon,Private Rental,Trade & Logistics,7.4,18600.0,Personal Loan,100000,60,7.02,0,3,1830,1980,0.205,,0,,0.0,721,0
HK1000213,42,F,New Territories,Public Housing,Trade & Logistics,4.1,17800.0,Mortgage,1500000,300,3.13,1,2,3610,7220,0.608,0.842,0,,13.5,730,0
HK1000214,45,F,Kowloon,Public Housing,Self-Employed,2.8,19700.0,SME Facility,869000,60,12.84,2,4,3880,17380,1.079,0.459,0,,18.9,601,0
HK1000215,37,M,Kowloon,Living with Family,Trade & Logistics,0.9,35300.0,Credit Card,58000,12,24.96,3,4,1470,2320,0.107,,2,22.0,12.8,628,1
HK1000216,33,F,New Territories,Public Housing,Finance & Insurance,5.4,25700.0,Credit Card,182000,12,30.15,1,3,12380,7280,0.765,,1,19.0,8.7,649,0
HK1000217,66,F,Kowloon,Private Rental,Finance & Insurance,5.7,28100.0,Credit Card,156000,12,29.58,0,5,6530,6240,0.454,,2,5.0,29.3,703,0
HK1000218,36,M,Kowloon,Living with Family,Trade & Logistics,3.7,42700.0,Credit Card,168000,24,28.29,0,4,14600,6720,0.499,,1,1.0,9.8,601,0
HK1000219,48,M,Kowloon,Private Rental,Self-Employed,6.3,37200.0,SME Facility,604000,60,7.31,0,2,5860,12080,0.482,0.765,0,,16.1,698,0
HK1000220,65,M,HK Island,Owner,Finance & Insurance,5.4,31500.0,Personal Loan,449000,36,7.11,1,3,7580,13890,0.682,,0,,36.9,735,0
HK1000221,30,M,New Territories,Private Rental,Retail & F&B,8.1,27500.0,SME Facility,778000,60,7.33,0,3,13910,15560,1.072,0.578,1,16.0,5.9,579,1
HK1000222,45,F,Kowloon,Owner,Construction,1.9,9300.0,Credit Card,26000,12,27.9,0,1,4400,1040,0.585,,1,13.0,16.7,673,1
HK1000223,41,M,New Territories,Owner,Self-Employed,2.6,32900.0,Personal Loan,368000,48,7.43,3,2,3560,8890,0.378,,0,,16.5,693,0
HK1000224,38,F,Kowloon,Public Housing,Public Sector,11.9,19500.0,Personal Loan,64000,24,9.8,0,2,1200,2950,0.213,,0,,7.1,697,0
HK1000225,36,M,HK Island,Private Rental,Finance & Insurance,10.2,38300.0,Personal Loan,315000,24,11.06,0,4,13570,14690,0.738,,0,,9.3,644,1
HK1000226,41,M,Kowloon,Public Housing,Professional Services,2.7,30500.0,Personal Loan,342000,36,7.19,0,4,5120,10590,0.515,,1,19.0,13.7,616,0
HK1000227,31,M,HK Island,Private Rental,Finance & Insurance,6.3,21100.0,Personal Loan,181000,24,8.6,5,3,880,8240,0.432,,0,,8.3,681,0
HK1000228,48,M,Kowloon,Private Rental,Public Sector,14.9,48500.0,Credit Card,246000,24,28.41,1,2,3680,9840,0.279,,0,,18.0,757,0
HK1000229,36,F,Kowloon,Private Rental,Finance & Insurance,11.0,24500.0,Personal Loan,313000,24,5.12,1,4,1200,13750,0.61,,0,,8.6,674,0
HK1000230,41,M,Kowloon,Private Rental,Finance & Insurance,8.2,34800.0,SME Facility,1405000,24,6.3,0,2,3490,28100,0.908,0.714,0,,12.3,730,0
HK1000231,44,F,HK Island,Private Rental,Trade & Logistics,7.3,18400.0,Mortgage,1034000,300,3.88,0,1,4180,5390,0.52,0.432,2,4.0,20.5,657,0
HK1000232,41,F,Kowloon,Public Housing,Retail & F&B,9.9,25500.0,Mortgage,1535000,120,2.78,1,1,2350,14670,0.667,0.666,0,,9.2,696,0
HK1000233,51,M,HK Island,Public Housing,Construction,7.3,25100.0,Mortgage,1296000,360,3.56,1,1,1780,5860,0.304,0.707,1,20.0,18.3,739,0
HK1000234,39,M,HK Island,Living with Family,Trade & Logistics,13.5,59400.0,Personal Loan,331000,60,7.29,1,3,5230,6600,0.199,,0,,13.4,713,0
HK1000235,21,M,New Territories,Private Rental,Trade & Logistics,9.8,14800.0,Credit Card,89000,12,31.62,1,3,4690,3560,0.557,,0,,0.0,667,1
HK1000236,60,M,Kowloon,Public Housing,Construction,8.7,18000.0,Personal Loan,255000,36,8.22,2,3,6840,8020,0.826,,0,,30.3,679,0
HK1000237,37,F,Kowloon,Public Housing,Construction,15.1,22100.0,Personal Loan,155000,36,9.7,1,2,4430,4980,0.426,,1,15.0,12.6,698,0
HK1000238,28,M,New Territories,Private Rental,Finance & Insurance,7.6,54900.0,Credit Card,367000,24,28.82,0,4,5450,14680,0.367,,1,10.0,5.6,658,0
HK1000239,33,M,New Territories,Owner,Retail & F&B,2.7,13700.0,Credit Card,72000,24,26.22,2,4,2320,2880,0.38,,0,,5.2,658,0
HK1000240,43,F,HK Island,Owner,Retail & F&B,2.1,19300.0,Mortgage,1791000,360,3.08,0,5,7760,7630,0.797,0.683,0,,9.9,654,0
HK1000241,57,F,New Territories,Public Housing,Trade & Logistics,1.5,38800.0,Credit Card,184000,12,25.64,3,2,9790,7360,0.442,,0,,32.5,717,0
HK1000242,45,M,New Territories,Private Rental,Retail & F&B,13.7,15600.0,Credit Card,55000,12,27.0,2,1,1220,2200,0.219,,0,,18.1,750,1
HK1000243,49,M,Kowloon,Public Housing,Construction,1.7,13300.0,SME Facility,197000,24,9.25,2,4,2470,3940,0.482,0.555,1,21.0,12.2,620,0
HK1000244,58,M,Kowloon,Private Rental,Construction,16.3,18900.0,SME Facility,639000,24,10.81,4,4,4790,12780,0.93,0.706,0,,17.6,661,0
HK1000245,34,F,New Territories,Public Housing,Retail & F&B,2.9,13000.0,Credit Card,87000,24,27.84,4,1,90,3480,0.275,,0,,6.5,704,0
HK1000246,30,M,HK Island,Owner,Professional Services,4.3,36200.0,Personal Loan,399000,48,6.87,2,3,4740,9530,0.394,,1,17.0,4.9,661,0
HK1000247,31,M,Kowloon,Owner,Finance & Insurance,13.9,24900.0,Credit Card,177000,24,29.12,3,3,4670,7080,0.472,,0,,7.8,723,0
HK1000248,69,F,New Territories,Owner,Trade & Logistics,2.9,36300.0,Mortgage,3415000,120,3.43,2,3,3820,33660,1.033,0.76,0,,37.0,628,1
HK1000249,42,M,New Territories,Owner,Professional Services,2.2,16700.0,Personal Loan,232000,48,3.0,1,5,7340,5140,0.747,,0,,17.3,686,0
HK1000250,36,M,Kowloon,Owner,Retail & F&B,1.9,12900.0,SME Facility,290000,24,8.74,2,3,3350,5800,0.709,0.594,0,,9.4,660,0
HK1000251,29,M,Kowloon,Public Housing,Professional Services,8.2,16000.0,Personal Loan,147000,12,8.46,2,3,4510,12820,1.083,,0,,3.8,632,0
HK1000252,32,F,HK Island,Owner,Finance & Insurance,20.0,27300.0,Credit Card,93000,12,32.78,3,3,1630,3720,0.196,,1,13.0,10.1,733,0
HK1000253,43,F,New Territories,Owner,Retail & F&B,2.8,20700.0,Personal Loan,228000,48,7.49,1,4,5940,5510,0.553,,0,,17.0,770,0
HK1000254,34,M,New Territories,Living with Family,Professional Services,1.0,53300.0,Mortgage,2973000,120,3.39,1,4,5060,29250,0.644,0.783,0,,5.5,698,0
HK1000255,61,M,New Territories,Private Rental,Self-Employed,2.6,25100.0,Credit Card,124000,24,28.5,1,3,11940,4960,0.673,,0,,37.0,763,0
HK1000256,29,M,New Territories,Private Rental,Retail & F&B,2.2,12400.0,Personal Loan,169000,36,7.07,1,6,2780,5220,0.645,,0,,5.2,611,0
HK1000257,45,M,New Territories,Living with Family,Trade & Logistics,14.0,25200.0,Personal Loan,191000,48,6.94,0,2,4190,4570,0.348,,1,18.0,15.5,692,0
HK1000258,33,F,New Territories,Public Housing,Finance & Insurance,9.5,46800.0,Credit Card,93000,12,22.57,2,3,13000,3720,0.357,,0,,8.3,698,0
HK1000259,28,F,Kowloon,Owner,Self-Employed,2.0,18500.0,Credit Card,112000,24,28.3,4,6,4230,4480,0.471,,0,,2.9,635,1
HK1000260,39,M,HK Island,Private Rental,Finance & Insurance,2.8,39700.0,Mortgage,2699000,240,3.62,2,2,18170,15820,0.856,0.59,1,15.0,13.5,634,0
HK1000261,50,F,HK Island,Public Housing,Professional Services,13.2,22200.0,Personal Loan,220000,60,6.77,1,2,1060,4330,0.243,,0,,21.1,736,0
HK1000262,36,M,Kowloon,Living with Family,Professional Services,8.8,20100.0,Personal Loan,231000,36,7.92,1,2,8540,7230,0.785,,2,7.0,6.6,571,0
HK1000263,39,F,New Territories,Private Rental,Trade & Logistics,3.8,14400.0,Credit Card,100000,24,31.31,1,5,1910,4000,0.41,,0,,12.9,703,0
HK1000264,46,F,Kowloon,Private Rental,Public Sector,11.4,35500.0,SME Facility,1394000,36,8.83,0,1,6360,27880,0.965,0.467,2,20.0,13.4,560,1
HK1000265,23,F,HK Island,Private Rental,Self-Employed,5.7,18000.0,Personal Loan,69000,12,9.17,0,4,5420,6040,0.637,,0,,1.0,663,0
HK1000266,50,F,Kowloon,Public Housing,Finance & Insurance,5.4,37300.0,Mortgage,1934000,240,3.08,2,3,11310,10800,0.593,0.528,0,,14.5,728,0
HK1000267,47,M,New Territories,Owner,Retail & F&B,4.4,16500.0,Mortgage,1308000,180,4.38,2,2,1920,9930,0.718,0.544,1,10.0,16.8,638,0
HK1000268,34,F,HK Island,Owner,Retail & F&B,5.8,14200.0,Mortgage,993000,240,3.61,0,5,680,5820,0.458,0.537,1,19.0,5.9,651,1
HK1000269,40,M,HK Island,Owner,Public Sector,8.9,19700.0,Mortgage,1823000,360,3.23,3,2,4890,7910,0.65,0.653,0,,13.4,715,0
HK1000270,35,F,New Territories,Private Rental,Self-Employed,6.1,21000.0,Credit Card,43000,12,26.6,3,1,4290,1720,0.286,,0,,5.6,727,0
HK1000271,49,F,New Territories,Public Housing,Trade & Logistics,8.6,31800.0,Personal Loan,329000,36,6.31,1,5,2930,10060,0.408,,0,,25.4,765,0
HK1000272,46,M,Kowloon,Private Rental,Professional Services,1.3,37700.0,Credit Card,89000,24,28.85,2,2,3660,3560,0.192,,0,,16.6,734,0
HK1000273,35,M,Kowloon,Owner,Professional Services,3.9,39100.0,Credit Card,146000,24,28.31,0,4,9200,5840,0.385,,0,,6.4,665,0
HK1000274,37,F,HK Island,Private Rental,Finance & Insurance,7.7,37100.0,Credit Card,186000,12,26.77,2,2,2940,7440,0.28,,0,,7.9,686,0
HK1000275,42,F,HK Island,Public Housing,Professional Services,7.4,16500.0,Mortgage,982000,360,3.36,0,3,1910,4330,0.378,0.732,1,4.0,15.8,748,0
HK1000276,43,M,HK Island,Public Housing,Self-Employed,2.8,42500.0,Credit Card,63000,12,28.37,3,2,6360,2520,0.209,,2,14.0,11.2,672,0
HK1000277,41,M,HK Island,Owner,Construction,2.6,24900.0,Mortgage,2068000,240,3.07,1,4,3550,11540,0.606,0.733,2,1.0,17.4,635,0
HK1000278,30,M,HK Island,Public Housing,Trade & Logistics,10.1,26400.0,Personal Loan,170000,24,6.79,1,2,9770,7600,0.658,,0,,6.3,648,0
HK1000279,44,M,New Territories,Owner,Retail & F&B,0.4,19400.0,Mortgage,2043000,120,2.4,2,6,3640,19170,1.176,0.718,0,,9.3,537,0
HK1000280,50,M,Kowloon,Owner,Trade & Logistics,18.6,21100.0,Credit Card,82000,24,23.26,0,1,4740,3280,0.38,,0,,14.8,769,0
HK1000281,29,M,New Territories,Public Housing,Finance & Insurance,7.8,47100.0,Mortgage,3880000,360,3.6,0,5,5770,17640,0.497,0.606,0,,4.6,700,0
HK1000282,46,M,New Territories,Public Housing,Retail & F&B,4.1,28400.0,Personal Loan,76000,60,8.26,3,3,7360,1550,0.314,,0,,15.2,662,0
HK1000283,26,F,Kowloon,Private Rental,Trade & Logistics,12.7,26900.0,Mortgage,2325000,300,3.19,1,3,1720,11260,0.483,0.841,0,,2.7,662,0
HK1000284,51,F,Kowloon,Owner,Public Sector,10.5,16300.0,Personal Loan,64000,60,7.14,1,1,3810,1270,0.312,,0,,20.0,765,0
HK1000285,51,F,New Territories,Owner,Trade & Logistics,0.7,21200.0,Personal Loan,246000,48,9.38,4,3,5490,6170,0.55,,0,,20.9,705,0
HK1000286,23,M,HK Island,Owner,Self-Employed,6.4,18400.0,Mortgage,1160000,240,2.84,1,2,2410,6340,0.476,0.7,0,,1.6,672,0
HK1000287,26,F,HK Island,Public Housing,Trade & Logistics,5.6,31500.0,Personal Loan,393000,12,7.72,1,3,4280,34140,1.22,,0,,2.4,583,1
HK1000288,36,M,New Territories,Owner,Retail & F&B,0.5,27300.0,Mortgage,2379000,300,3.39,2,4,6030,11770,0.652,0.683,0,,9.0,690,0
HK1000289,56,M,New Territories,Owner,Professional Services,1.0,31700.0,Personal Loan,112000,36,8.53,2,3,2770,3540,0.199,,0,,27.9,805,0
HK1000290,24,F,Kowloon,Private Rental,Self-Employed,1.2,22000.0,Credit Card,157000,12,28.63,1,2,3210,6280,0.431,,0,,1.6,707,0
HK1000291,25,F,Kowloon,Public Housing,Public Sector,10.8,15200.0,Mortgage,885000,120,2.8,1,6,2460,8460,0.718,0.95,0,,2.4,743,0
HK1000292,21,M,New Territories,Living with Family,Retail & F&B,8.9,14800.0,SME Facility,416000,12,11.89,3,4,5110,8320,0.907,0.609,0,,0.0,578,1
HK1000293,31,M,Kowloon,Public Housing,Trade & Logistics,0.6,15700.0,Personal Loan,127000,12,5.88,0,5,3410,10920,0.913,,0,,7.0,644,0
HK1000294,38,F,New Territories,Public Housing,Retail & F&B,5.8,20000.0,Personal Loan,208000,60,7.53,1,4,4450,4170,0.431,,0,,10.4,735,1
HK1000295,42,M,Kowloon,Living with Family,Retail & F&B,11.6,,Credit Card,54000,12,29.72,2,2,1560,2160,0.4,,0,,9.2,670,0
HK1000296,45,F,New Territories,Private Rental,Professional Services,14.9,21300.0,Mortgage,1408000,120,3.08,0,3,2580,13650,0.762,0.739,0,,10.0,609,0
HK1000297,37,M,New Territories,Private Rental,Finance & Insurance,10.6,28400.0,SME Facility,908000,36,10.27,1,7,2180,18160,0.716,0.574,0,,14.9,675,0
HK1000298,38,M,HK Island,Living with Family,Retail & F&B,3.7,25700.0,Personal Loan,153000,36,6.52,3,4,2230,4690,0.269,,0,,13.0,714,0
HK1000299,29,M,HK Island,Owner,Self-Employed,1.1,,Credit Card,39000,24,28.18,0,3,5060,1560,0.29,,0,,4.0,727,0
HK1000300,58,M,New Territories,Owner,Public Sector,8.6,15900.0,Credit Card,73000,12,30.64,1,6,7610,2920,0.662,,0,,32.0,773,0
HK1000301,39,M,Kowloon,Private Rental,Public Sector,4.9,25800.0,SME Facility,877000,24,9.57,1,2,5520,17540,0.894,0.599,0,,9.5,668,0
HK1000302,45,M,HK Island,Private Rental,Retail & F&B,10.8,18100.0,Personal Loan,94000,60,6.97,2,2,5540,1860,0.409,,0,,12.1,676,0
HK1000303,55,F,New Territories,Private Rental,Retail & F&B,0.0,12600.0,Personal Loan,166000,12,4.93,2,4,2290,14210,1.31,,1,7.0,28.9,600,1
HK1000304,32,F,New Territories,Private Rental,Retail & F&B,14.8,11400.0,Credit Card,60000,12,26.09,1,2,1880,2400,0.375,,0,,9.5,717,0
HK1000305,33,F,Kowloon,Owner,Professional Services,10.2,33200.0,Personal Loan,402000,24,7.94,3,2,8910,18170,0.816,,0,,5.7,635,1
HK1000306,23,M,Kowloon,Owner,Finance & Insurance,9.3,22400.0,Personal Loan,205000,48,5.18,0,3,7880,4740,0.563,,0,,1.3,738,0
HK1000307,50,M,New Territories,Owner,Retail & F&B,5.3,47200.0,Personal Loan,599000,36,2.84,0,3,7430,17380,0.526,,0,,23.5,678,0
HK1000308,48,F,HK Island,Private Rental,Professional Services,7.6,26000.0,Personal Loan,243000,36,7.32,1,3,7210,7540,0.567,,0,,11.6,721,0
HK1000309,43,M,Kowloon,Owner,Trade & Logistics,14.2,15100.0,Personal Loan,165000,12,7.36,1,3,2070,14300,1.084,,0,,18.2,606,0
HK1000310,45,F,New Territories,Owner,Public Sector,5.5,23100.0,Personal Loan,96000,60,6.27,1,4,7500,1870,0.406,,0,,19.7,779,0
HK1000311,67,M,New Territories,Public Housing,Public Sector,15.7,36300.0,Credit Card,179000,24,24.51,1,4,6720,7160,0.382,,1,4.0,33.5,737,0
HK1000312,27,M,HK Island,Owner,Trade & Logistics,1.0,25100.0,Personal Loan,306000,36,6.72,0,3,4160,9410,0.541,,0,,5.5,665,0
HK1000313,46,F,New Territories,Owner,Finance & Insurance,8.6,32600.0,Credit Card,198000,12,26.66,2,1,8040,7920,0.49,,0,,22.4,666,0
HK1000314,42,F,Kowloon,Public Housing,Professional Services,2.3,15900.0,Personal Loan,213000,48,8.41,1,8,3640,5240,0.558,,0,,14.8,642,0
HK1000315,44,M,New Territories,Private Rental,Self-Employed,12.0,27500.0,Personal Loan,100000,36,8.52,0,7,6230,3160,0.341,,0,,18.0,714,0
HK1000316,25,F,Kowloon,Public Housing,Trade & Logistics,6.9,26900.0,Credit Card,77000,12,30.91,3,2,11110,3080,0.528,,1,7.0,2.8,604,0
HK1000317,58,F,HK Island,Owner,Construction,2.3,56900.0,Credit Card,152000,24,26.72,3,2,17100,6080,0.407,,0,,15.2,714,0
HK1000318,28,F,New Territories,Private Rental,Retail & F&B,7.8,16800.0,Personal Loan,222000,48,4.91,0,2,1760,5100,0.408,,0,,4.9,666,0
HK1000319,28,M,New Territories,Private Rental,Professional Services,9.3,48900.0,Credit Card,270000,12,30.89,6,3,10490,10800,0.435,,0,,3.0,621,1
HK1000320,47,F,New Territories,Living with Family,Professional Services,6.6,37400.0,Personal Loan,388000,12,8.16,0,5,9330,33780,1.153,,2,5.0,13.3,558,1
HK1000321,39,F,HK Island,Living with Family,Trade & Logistics,29.5,12200.0,Credit Card,60000,12,36.0,1,2,2490,2400,0.401,,0,,8.9,734,0
HK1000322,46,F,New Territories,Public Housing,Professional Services,3.2,19800.0,SME Facility,944000,24,10.93,1,2,5760,18880,1.244,0.545,0,,21.0,595,0
HK1000323,30,M,HK Island,Private Rental,Public Sector,7.5,15500.0,Mortgage,1490000,360,3.93,1,7,3650,7050,0.69,0.509,0,,7.8,612,0
HK1000324,26,M,New Territories,Public Housing,Finance & Insurance,4.2,69100.0,Personal Loan,277000,48,5.22,1,5,11680,6410,0.262,,0,,2.2,687,0
HK1000325,50,M,New Territories,Living with Family,Professional Services,18.9,37900.0,Personal Loan,102000,36,5.86,0,4,3590,3100,0.177,,0,,15.9,778,0
HK1000326,37,M,New Territories,Private Rental,Trade & Logistics,9.0,20500.0,Mortgage,1983000,180,2.75,2,5,1820,13460,0.745,0.654,0,,10.2,671,0
HK1000327,44,M,Kowloon,Public Housing,Trade & Logistics,8.4,21500.0,SME Facility,988000,24,9.35,1,2,4440,19760,1.126,0.657,0,,10.0,640,1
HK1000328,46,F,New Territories,Owner,Trade & Logistics,16.9,67100.0,Personal Loan,884000,36,5.66,1,1,25510,26760,0.779,,0,,21.2,754,0
HK1000329,21,M,New Territories,Private Rental,Trade & Logistics,2.3,27800.0,SME Facility,1120000,24,10.29,0,3,980,22400,0.841,0.902,0,,0.0,584,0
HK1000330,52,M,HK Island,Owner,Self-Employed,5.5,,SME Facility,799000,36,8.31,3,5,3530,15980,0.82,0.452,0,,16.6,675,0
HK1000331,51,M,Kowloon,Owner,Professional Services,4.6,18900.0,Credit Card,119000,12,30.33,1,2,5010,4760,0.517,,2,18.0,12.8,654,0
HK1000332,51,M,Kowloon,Owner,Self-Employed,0.9,23900.0,Personal Loan,226000,36,7.99,0,4,2360,7080,0.395,,0,,19.1,743,0
HK1000333,41,M,New Territories,Public Housing,Professional Services,0.6,34500.0,Mortgage,3234000,360,2.99,3,3,7520,13620,0.613,0.79,0,,16.3,679,0
HK1000334,41,F,Kowloon,Public Housing,Professional Services,5.0,31400.0,Credit Card,122000,24,23.48,2,4,8530,4880,0.427,,0,,18.5,764,0
HK1000335,43,M,New Territories,Owner,Finance & Insurance,15.0,58000.0,Mortgage,4684000,300,3.41,1,4,20980,23220,0.762,0.68,0,,11.3,666,0
HK1000336,39,F,New Territories,Owner,Finance & Insurance,7.1,18000.0,Mortgage,1943000,240,2.69,0,5,3910,10480,0.799,0.593,1,19.0,8.5,636,1
